max_P,utility,inertia,reliability,center_0,radius_0,weight_0,center_1,radius_1,weight_1,center_2,radius_2,weight_2
1.6311690702594535,1.3050706795264713,0.8551515151515153,0.3785999999999998,0.7828463000510548,1.9267274368855796,0.43753293919923497,0.49681358912567486,1.3055093489378884,0.12985025966543573,0.25869348974408674,0.05589658146473172,0.43261680113532935
0.3238972321273316,0.5713530337511001,0.5749494949494955,0.9639000000000002,0.7815548598238368,1.9857650356681646,0.36622549962454476,-0.03533002643887587,1.3465346302558248,0.27501017981792264,0.26022406510890317,0.05900814443057288,0.3587643205575326
2.1406805841444427,1.606897002169211,0.9511111111111107,0.14410000000000006,0.7488060920337074,1.7245308294303445,0.4251897814209758,0.2613714446894991,0.9044919375663669,0.16607139963388082,0.25567128538784434,0.05881361538953827,0.40873881894514336
2.1209356658177234,1.597464659745785,0.9506060606060603,0.15220000000000006,0.7815694443213634,1.9681366514456635,0.3211802991716942,-0.03437774023468097,0.9449499999203177,0.1545857785649038,0.25869348974408674,0.055990198044579706,0.524233922263402
1.7951207351111305,1.4033811156208704,0.8931313131313131,0.30259999999999965,0.7829082615444705,1.8950981032332375,0.3892083812055502,0.6501049605368404,1.145669129343492,0.02768018837225361,0.2590642332354045,0.059135226239838246,0.5831114304221962
0.8855865460349154,0.8201821249963409,0.7370707070707067,0.7544999999999998,0.6510499728959789,1.926607474132697,0.43552809442223017,0.4965162772150651,1.3055093489378884,0.12877898121810932,0.25869348974408674,0.05577338568657782,0.4356929243596605
0.8146367890523729,0.8465388744781198,0.706363636363637,0.7439999999999999,0.7772026617608835,1.9753043907721664,0.22812143645929214,0.5838906586257947,1.4236986432884444,0.33355555340440685,0.25868614697316855,0.059073032488668575,0.43832301013630104
1.1438484243307263,1.0337325042596068,0.7667676767676772,0.5967999999999998,0.7855373962053537,1.959020030491947,0.3032231370985403,0.46410687617082275,0.8975919755807326,0.3324508216657382,0.26020128731295705,0.050120117779204235,0.3643260412357216
1.3262176638316558,1.1352431489832073,0.8116161616161617,0.5146999999999999,0.7556727087624235,1.884450574266865,0.3318355036908532,0.5814511395517449,1.3020928086591663,0.12623420829113904,0.25896697894019705,0.05919171667025295,0.5419302880180077
1.4883745282675842,1.2286593095484888,0.826969696969697,0.4407999999999997,0.7630086307638185,1.9351903212805484,0.3585832844616951,0.5314263439264393,0.9178827885408709,0.12834284682531893,0.25869204782541166,0.05907144351122507,0.5130738687129861
1.978509025759554,1.511234778700366,0.9254545454545452,0.21829999999999974,0.7815554124145833,1.9997063692659696,0.49593072738617316,0.11118690727775427,1.4143556770627375,0.21589390563869942,0.2591335136897394,0.045329346435693744,0.2881753669751274
1.2456022835752947,1.0656575440444145,0.8052525252525251,0.5633000000000001,0.7872687352676445,1.92178088210678,0.30910041393735743,0.24564899592156447,0.9472086761472044,0.11069430232056081,0.2591996125218087,0.059073032488668575,0.5802052837420818
1.161829536922079,1.0394850269361244,0.8558585858585858,0.5897000000000001,0.7494300273959809,1.7151680047665525,0.3723595155739693,0.6098701704709351,1.0833443503106497,0.1278888383961279,0.2601338727500717,0.060604114179148905,0.49975164602990274
